AOIID,Name,Type,CenterX,CenterY,Area,CreateTime,UpdateTime,geometry
G00AOI0000076AFD,济南市考古研究院,3470,117.026679,36.64473,994.647574,2022/3/8 15:45,2022/3/8 15:45,"POLYGON ((117.02675004111111 36.64462110333333, 117.02643001333334 36.64461599222222, 117.02643501333333 36.64483799222222, 117.02664981888888 36.64484063111111, 117.02692401333334 36.64484399222222, 117.02693001333333 36.64462399222222, 117.02675004111111 36.64462110333333))"
G00AOI00000P0P0D,济南普瑞眼科医院,3610,117.037445,36.6498,943.321582,2023/4/20 16:02,2023/4/20 16:02,"POLYGON ((117.03757701333335 36.64959899222222, 117.03728801333332 36.64959699222222, 117.03736601333333 36.65003399222222, 117.03755501333333 36.650028992222225, 117.03757701333335 36.64959899222222))"
G00AOI0000074VWS,山东师范大学音乐学院琴房楼,3410,117.040703,36.650783,940.654942,2022/2/23 17:10,2022/2/23 17:10,"POLYGON ((117.04122001333333 36.65081699222222, 117.04121801333334 36.65074199222222, 117.04018601333333 36.65075199222222, 117.04018701333332 36.65101599222222, 117.04033701333334 36.651013992222225, 117.04033201333333 36.65082099222222, 117.04122001333333 36.65081699222222))"
G00AOI00000PU7YF,高涞德医疗美容整形,3610,117.049761,36.646963,932.668674,2023/6/26 11:19,2023/6/26 11:19,"POLYGON ((117.04994901333335 36.64682799222222, 117.04957601333332 36.646822992222226, 117.04957401333333 36.647099992222216, 117.04994901333335 36.64709899222222, 117.04994901333335 36.64682799222222))"
G00AOI000007EDBM,城中城鲁味坊,3930,117.058635,36.652747,932.00429,2022/6/6 12:46,2022/6/6 12:46,"POLYGON ((117.05881101333333 36.652600992222226, 117.05846001333335 36.652600992222226, 117.05846001333335 36.65289299222222, 117.05880801333333 36.65289499222222, 117.05881101333333 36.652600992222226))"
G00AOI000006M8DN,银座佳驿酒店(济南舜耕路泉城公园店),3930,117.025912,36.645573,913.250157,2021/8/25 20:27,2021/11/27 8:40,"POLYGON ((117.02618648555556 36.645490631111116, 117.02563484666665 36.645488603333334, 117.02562695777777 36.645491103333335, 117.02561854111111 36.645496825555554, 117.02561167999998 36.64550382555555, 117.02560834666666 36.64551015888889, 117.02561106888888 36.64563429777778, 117.02561468 36.64564068666667, 117.02562184666667 36.64564771444444, 117.02563048555554 36.64565346444444, 117.0256385411111 36.64565602, 117.02615318 36.64565740888889, 117.02616512444445 36.64565632555556, 117.02617951333332 36.645653769999996, 117.02619317999999 36.645650186666664, 117.02620301333333 36.64564599222222, 117.02620795777777 36.64564071444445, 117.02621226333333 36.645632770000006, 117.02621540222222 36.645624214444446, 117.02621690222222 36.645617075555556, 117.02621818 36.64559327, 117.02621848555555 36.64556418666666, 117.02621729111111 36.64553538111111, 117.02621406888889 36.64551235333333, 117.02621034666666 36.645505964444446, 117.02620318 36.64549893666667, 117.02619456888888 36.64549315888889, 117.02618648555556 36.645490631111116))"
G00AOI000006HB7W,济南学林大酒店,3930,117.045813,36.654591,890.949899,2021/4/29 21:45,2023/4/1 3:55,"POLYGON ((117.04594126333333 36.65476938111111, 117.04596073555557 36.65443963111111, 117.04595787444443 36.654433492222225, 117.04595109666666 36.654426853333334, 117.04594273555556 36.65442152, 117.04593506888888 36.65441921444444, 117.04567593 36.65443079777777, 117.04566806888889 36.65443377, 117.04565968 36.65443982555555, 117.04565295777779 36.65444707555556, 117.04565001333333 36.65445363111111, 117.04566098555556 36.654685381111115, 117.04566459666665 36.65469182555556, 117.04567209666666 36.65469874222222, 117.04568101333334 36.654704631111116, 117.04568893 36.65470815888889, 117.04570276333332 36.65470965888889, 117.04572056888888 36.654709464444444, 117.04573834666665 36.65470929777778, 117.04575206888889 36.654710853333334, 117.04575901333334 36.654714464444446, 117.04576651333333 36.65472057555556, 117.04577293 36.65472752, 117.04577656888888 36.65473354777778, 117.04577670777778 36.65474163111111, 117.04577448555555 36.65475202, 117.04577226333333 36.654762381111105, 117.04577243 36.65477043666667, 117.04577604111111 36.65477632555555, 117.04578240222222 36.65478307555556, 117.04578993 36.654788881111116, 117.04579698555557 36.65479185333333, 117.04582262444444 36.65479399222222, 117.04585492999999 36.654794547777776, 117.0458872911111 36.65479360333333, 117.04591301333333 36.654791158888884, 117.04592112444445 36.65478824222222, 117.04593018 36.65478260333333, 117.04593770777778 36.65477579777777, 117.04594126333333 36.65476938111111))"
G00AOI000007DJMH,新鹏烧烤,3930,117.051456,36.655636,881.752235,2022/5/23 16:24,2022/5/23 16:24,"POLYGON ((117.05158501333334 36.65544899222222, 117.05134401333333 36.65543599222222, 117.05131501333332 36.65581999222223, 117.05158101333333 36.65582799222223, 117.05158501333334 36.65544899222222))"
G00AOI0000079Y2B,山东省科学院复式楼,3470,117.048629,36.644403,874.120912,2022/4/12 10:05,2022/4/12 10:05,"POLYGON ((117.04881801333333 36.644273992222224, 117.04844301333334 36.64427299222222, 117.04844901333334 36.644537992222226, 117.04881001333334 36.64453099222222, 117.04881801333333 36.644273992222224))"
G00AOI000006CL00,顺通石化加油站(千佛山站),3210,117.033662,36.645998,858.530625,2020/3/25 14:25,2022/3/14 0:15,"POLYGON ((117.03376001333332 36.64615999222222, 117.03377901333333 36.64594399222222, 117.03385401333333 36.64594399222222, 117.03386301333333 36.64584299222222, 117.03355901333332 36.645829992222225, 117.03354801333333 36.64583399222222, 117.03354401333331 36.645838992222224, 117.03353901333334 36.64584299222222, 117.03353501333333 36.645855992222224, 117.03352201333334 36.64603099222222, 117.03350101333334 36.64614099222222, 117.03350101333334 36.64614899222222, 117.03350101333334 36.64615499222222, 117.03350501333334 36.64616199222222, 117.03351201333332 36.64616599222222, 117.03352201333334 36.64616999222222, 117.03371001333333 36.64618599222222, 117.03373201333332 36.64618599222222, 117.03374901333332 36.64617799222222, 117.03376001333332 36.64615999222222))"
G00AOI000002LXDE,山东省纺织幼儿园,3410,117.050518,36.65346,826.835835,2017/7/4 14:05,2024/4/18 11:10,"POLYGON ((117.05070601333334 36.65333699222222, 117.05036801333333 36.65333199222222, 117.05029901333333 36.65358099222222, 117.05070401333334 36.65357699222223, 117.05070601333334 36.65333699222222))"
G00AOI000006ORZW,济南二轻销售公司宿舍,3110,117.049952,36.651169,826.157799,2021/9/17 16:00,2021/9/17 16:00,"POLYGON ((117.05027201333333 36.65123699222222, 117.05026901333333 36.651095992222224, 117.04963701333334 36.65109799222222, 117.04963901333333 36.65124399222222, 117.05027201333333 36.65123699222222))"
G00AOI0000063XX2,山东大学临床医学院,3410,117.046775,36.647068,813.780221,2018/5/9 14:00,2018/5/9 14:00,"POLYGON ((117.04702601333334 36.646978992222216, 117.04652801333333 36.64697799222222, 117.04652201333332 36.647156992222214, 117.04702301333333 36.647157992222226, 117.04702601333334 36.646978992222216))"
G00AOI000007AW6Z,山东警察学院办公楼,3410,117.052165,36.653925,805.015804,2022/4/20 9:00,2022/4/20 9:00,"POLYGON ((117.05239801333333 36.654019992222224, 117.05239901333333 36.65382999222222, 117.05193101333333 36.65383099222222, 117.05193001333333 36.65401899222222, 117.05239801333333 36.654019992222224))"
G00AOI0000075DZF,山东通信技术学院培训楼,3410,117.050077,36.649064,800.310505,2022/3/1 10:50,2022/3/1 10:50,"POLYGON ((117.05050001333333 36.64903099222222, 117.05047601333334 36.64901099222222, 117.04965201333333 36.64901199222222, 117.04965101333333 36.64911199222222, 117.05047701333332 36.64912099222222, 117.05050001333333 36.64903099222222))"
G00AOI000006D0LF,中国农业银行(济南开元支行),4000,117.05437,36.648954,782.790772,2020/5/8 18:40,2020/5/8 18:40,"POLYGON ((117.05446401333333 36.648810992222224, 117.05426101333332 36.64879799222222, 117.05424901333333 36.648799992222216, 117.05424001333333 36.648801992222225, 117.05423301333332 36.64880899222222, 117.05423101333332 36.64881699222222, 117.05422801333334 36.64883399222222, 117.05422723555556 36.648882075555555, 117.05422401333333 36.649083992222224, 117.05422701333333 36.64909299222222, 117.05423201333333 36.64909999222222, 117.05424401333332 36.64910199222222, 117.05425501333333 36.64910299222222, 117.05447701333333 36.649103992222216, 117.05448801333334 36.64910199222222, 117.05449901333334 36.64909899222222, 117.05450601333332 36.64909299222222, 117.05451401333333 36.64907799222222, 117.05451870777777 36.648888992222226, 117.05452001333333 36.648835992222224, 117.05451601333334 36.648824992222224, 117.05450801333333 36.64881799222223, 117.05449101333333 36.64881399222222, 117.05446401333333 36.648810992222224))"
G00AOI0000066NAO,红色写字楼,3530,117.042122,36.656882,767.209586,2018/10/10 9:50,2018/10/10 9:50,"POLYGON ((117.04234401333333 36.65680099222222, 117.04191501333332 36.65676799222222, 117.04190001333333 36.65696399222222, 117.04233101333332 36.65699499222222, 117.04234401333333 36.65680099222222))"
G00AOI000006BWMK,济南市历下区市场监督管理局,3520,117.064381,36.65585,766.718123,2019/12/19 16:40,2024/1/26 15:42,"POLYGON ((117.06452101333332 36.65599999222222, 117.06452701333333 36.65570199222222, 117.06424101333333 36.65570399222222, 117.06423401333333 36.65599399222222, 117.06452101333332 36.65599999222222))"
G00AOI000006E7NW,济南耕读精品酒店,3930,117.051669,36.650337,760.438323,2020/10/23 17:05,2022/2/22 12:05,"POLYGON ((117.05182101333332 36.65019399222222, 117.05155101333334 36.65017499222222, 117.05151601333333 36.65048099222222, 117.05179001333335 36.65049799222222, 117.05182101333332 36.65019399222222))"
G00AOI000006C4NQ,中胜石油加油站,3210,117.055141,36.648161,715.901796,2020/1/11 11:30,2021/3/12 18:55,"POLYGON ((117.05530601333332 36.64823899222222, 117.05530301333334 36.64803499222222, 117.05500801333334 36.64804499222222, 117.05499501333333 36.648045992222215, 117.05498701333333 36.648050992222224, 117.05497701333333 36.64805999222222, 117.05497301333334 36.64807199222223, 117.05497901333332 36.64825799222222, 117.05498401333332 36.64826999222222, 117.05499301333333 36.64827799222222, 117.05500701333332 36.64828399222222, 117.05502301333333 36.64828599222222, 117.05527701333334 36.64827699222222, 117.05529401333334 36.648272992222225, 117.05530201333332 36.64826799222222, 117.05530601333332 36.64826199222222, 117.05530601333332 36.64825199222222, 117.05530601333332 36.64823899222222))"
G00AOI0000060U7J,坤乾宾馆,3930,117.061512,36.654608,705.622036,2017/11/11 13:37,2017/11/11 13:37,"POLYGON ((117.06164601333333 36.65446099222222, 117.06138601333333 36.654456992222215, 117.06137801333334 36.65475599222222, 117.06164001333333 36.65475599222222, 117.06164601333333 36.65446099222222))"
G00AOI0000075RNL,山东青年政治学院西校区5号楼,3410,117.048679,36.650031,671.064931,2022/3/3 16:10,2022/3/3 16:10,"POLYGON ((117.04890801333335 36.650115992222226, 117.04890001333334 36.649946992222226, 117.04844601333332 36.649953992222216, 117.04844601333332 36.65010699222223, 117.04890801333335 36.650115992222226))"
G00AOI000006DCLG,中惠泽石油燕山北加油站(经十路北),3210,117.064472,36.651141,645.431514,2020/6/4 15:25,2022/1/14 21:25,"POLYGON ((117.06458201333334 36.65102899222222, 117.06435101333334 36.65101499222222, 117.06433901333334 36.65101899222222, 117.06433401333334 36.651021992222226, 117.06432801333334 36.651030992222225, 117.06432601333334 36.65104099222222, 117.06432576333333 36.651045214444444, 117.06431501333333 36.65122899222222, 117.06431901333333 36.65124199222222, 117.06432401333333 36.65124899222222, 117.06433601333333 36.651252992222226, 117.06435001333332 36.65125599222222, 117.06460301333334 36.65125499222222, 117.06461901333333 36.65125199222222, 117.06462601333332 36.651247992222224, 117.06463001333333 36.65124099222222, 117.06463301333334 36.65123299222222, 117.06462656888888 36.65107910333333, 117.06462601333332 36.65106599222222, 117.06461701333332 36.65104999222222, 117.06461101333332 36.651042992222216, 117.06459701333334 36.65103399222222, 117.06458201333334 36.65102899222222))"
G00AOI0000074WMD,山东青年政治学院西校区2号楼,3410,117.048685,36.650311,639.138062,2022/2/24 8:55,2022/2/24 8:55,"POLYGON ((117.04891001333334 36.65023799222222, 117.04846001333334 36.65022699222222, 117.04846601333334 36.65038599222222, 117.04890501333333 36.650394992222225, 117.04891001333334 36.65023799222222))"
G00AOI000007FGW6,济南市公安局交通警察支队历下区大队二中队,3520,117.032351,36.646259,627.725208,2022/6/22 9:04,2022/6/22 9:04,"POLYGON ((117.03250501333333 36.64608699222222, 117.03234401333333 36.64604399222222, 117.03219701333333 36.64643099222222, 117.03236001333333 36.64647399222222, 117.03250501333333 36.64608699222222))"
G00AOI0000077X0Z,山东师范大学西苑办公楼,3410,117.039666,36.653822,602.988255,2022/3/22 14:10,2022/3/22 14:10,"POLYGON ((117.03971901333333 36.653504992222224, 117.03961701333331 36.653504992222224, 117.03961001333333 36.65413299222222, 117.03971901333333 36.65413299222222, 117.03971901333333 36.653504992222224))"
G00AOI000006BYON,文化东路派出所,3520,117.054312,36.650149,552.890919,2019/12/25 13:45,2019/12/25 13:45,"POLYGON ((117.05446701333334 36.65009199222222, 117.05422401333333 36.650020992222224, 117.05421001333333 36.65002199222222, 117.05420101333331 36.650023992222216, 117.05419401333334 36.650028992222225, 117.05418801333333 36.650037992222224, 117.05414201333333 36.65014299222222, 117.05413901333333 36.65016899222222, 117.05414201333333 36.65018199222222, 117.05414601333332 36.650194992222225, 117.05415701333334 36.65020499222222, 117.05416801333334 36.65020899222222, 117.05440001333334 36.650276992222224, 117.05441201333333 36.65027799222222, 117.05442201333334 36.65027499222222, 117.05442901333333 36.65026899222222, 117.05443401333332 36.650262992222224, 117.05449101333333 36.65012099222222, 117.05448901333332 36.65010899222222, 117.05448501333332 36.65010399222222, 117.05447601333333 36.65009599222222, 117.05446701333334 36.65009199222222))"
G00AOI0000071JVP,山东师范大学幼儿园,3410,117.043665,36.65645,546.342635,2022/1/19 8:25,2022/1/19 8:25,"POLYGON ((117.04389901333333 36.65638499222222, 117.04343401333334 36.65638499222222, 117.04343701333333 36.656518992222225, 117.04389901333333 36.656509992222226, 117.04389901333333 36.65638499222222))"
G00AOI000006ZR8R,耕读文化精品酒店(千佛山医院山师店),3930,117.051658,36.650323,503.608138,2022/1/4 17:15,2022/1/4 17:15,"POLYGON ((117.05176801333333 36.650197992222225, 117.05156501333333 36.650186992222224, 117.05153701333332 36.65044199222222, 117.05176201333335 36.650457992222215, 117.05176801333333 36.650197992222225))"
G00AOI000006AT5K,山东省司法厅人民群众来访接待室,3520,117.055448,36.650538,477.865507,2019/4/12 12:10,2019/4/12 12:10,"POLYGON ((117.05560801333334 36.65045899222222, 117.05528101333333 36.65045499222222, 117.05527101333334 36.650569992222216, 117.05539701333335 36.65062399222222, 117.05560001333333 36.65063199222222, 117.05560801333334 36.65045899222222))"
G00AOI0000063RL0,金钻商城,3920,117.044703,36.655711,436.200396,2018/4/14 16:42,2018/4/14 16:42,"POLYGON ((117.04482301333334 36.65561199222223, 117.04458801333334 36.65560599222222, 117.04458301333332 36.65580999222222, 117.04482001333332 36.65581399222222, 117.04482301333334 36.65561199222223))"
G00AOI000006CC61,中国石化自然资源局加油站(济南历高75),3210,117.050688,36.647206,419.822859,2020/2/27 9:25,2022/12/13 0:20,"POLYGON ((117.05079901333332 36.64711399222222, 117.05053401333333 36.64711199222222, 117.05052201333334 36.64711799222223, 117.05051701333333 36.64712999222222, 117.05051701333333 36.647141992222224, 117.05052701333334 36.64715599222222, 117.05067101333333 36.647316992222216, 117.05067701333333 36.64732299222222, 117.05068401333332 36.647325992222214, 117.05069501333332 36.64732899222222, 117.05070501333333 36.64732899222222, 117.05080601333333 36.64732399222222, 117.05079901333332 36.64711399222222))"
